lat,lon,osmid,ref,highway,elevation,elevation_res
47.6576925,-122.3267779,53100739,NA,NA,48.93,4.77
47.7194999,-122.3274939,53100741,NA,NA,123.3,4.77
47.720429,-122.3275118,53100742,NA,NA,126.61,4.77
47.6576958,-122.3272853,53100752,NA,NA,50.38,4.77
47.662626,-122.3272707,53100758,NA,NA,77.89,4.77
47.6631627,-122.3272126,53100759,NA,NA,79.84,4.77
47.6649877,-122.3271893,53100762,NA,NA,84.7,4.77
47.6827669,-122.327545,53100771,NA,NA,62.85,4.77
47.6831905,-122.3269519,53100772,NA,NA,64.99,4.77
47.685025,-122.3269767,53100773,NA,NA,77.39,4.77
47.7283359,-122.3276225,53100805,NA,NA,129.62,4.77
47.7293158,-122.3276398,53100806,NA,NA,125.27,4.77
47.7304161,-122.3276576,53100808,NA,NA,125.35,4.77
47.6904435,-122.327004,53100815,NA,NA,104.09,4.77
47.6931508,-122.3270521,53100817,NA,NA,107.79,4.77
47.6940803,-122.3270686,53100819,NA,NA,109.45,4.77
47.6959113,-122.3271022,53100823,NA,NA,106.05,4.77
47.5711024,-122.4056134,53101208,NA,NA,76.28,9.54
47.5718999,-122.4054236,53101210,NA,NA,71.45,9.54
47.5227812,-122.2808872,53101479,NA,NA,29.86,4.77
47.5225972,-122.2795034,53101482,NA,NA,19.99,4.77
47.6782063,-122.3983943,53101521,NA,NA,60.56,4.77
47.6782025,-122.3997467,53101523,NA,NA,64.7,9.54
47.6782329,-122.4021586,53101528,NA,NA,49.58,9.54
47.6782408,-122.4029863,53101529,NA,NA,42.67,9.54
47.6782179,-122.4033417,53101531,NA,NA,38.09,9.54
47.6781534,-122.4040152,53101532,NA,NA,28.59,9.54
47.678043,-122.3929834,53101537,NA,NA,52.38,4.77
47.6780213,-122.3956928,53101538,NA,NA,56.39,4.77
47.6780007,-122.3983959,53101539,NA,NA,59.85,4.77
47.6759751,-122.3842886,53101612,NA,NA,46.48,9.54
47.6776934,-122.384289,53101613,NA,NA,53.9,9.54
47.6794974,-122.3842931,53101615,NA,NA,63.29,9.54
47.6813482,-122.3842973,53101616,NA,NA,69.72,4.77
47.6868242,-122.3843096,53101620,NA,NA,86.53,4.77
47.690588,-122.3843239,53101622,NA,NA,91.17,4.77
47.6665535,-122.384826,53101624,NA,NA,8.66,9.54
47.6676893,-122.3847621,53101626,NA,NA,15.84,9.54
47.6686658,-122.384739,53101628,NA,traffic_signals,19.37,9.54
47.6701817,-122.3847371,53101629,NA,NA,24.03,9.54
47.6716432,-122.384734,53101633,NA,NA,29.23,9.54
47.6730996,-122.384737,53101637,NA,NA,34.73,9.54
47.6745555,-122.3847473,53101640,NA,NA,40.77,9.54
47.6752813,-122.3847479,53101641,NA,NA,43.71,9.54
47.67597,-122.3847419,53101642,NA,NA,46.63,9.54
47.694483,-122.3839739,53101654,NA,NA,87.46,4.77
47.6962312,-122.3842734,53101656,NA,NA,85.33,4.77
47.6417575,-122.3068854,53101721,NA,NA,19.24,4.77
47.6417299,-122.3055309,53101724,NA,NA,24.36,4.77
47.6417226,-122.3037974,53101726,NA,NA,26.06,4.77
47.6417154,-122.302077,53101729,NA,NA,17.56,4.77
47.6417109,-122.2986289,53101732,NA,NA,10.24,76.35
47.6408456,-122.3170062,53101735,NA,NA,62.4,4.77
47.6413554,-122.3213629,53101738,NA,NA,60.65,4.77
47.6413514,-122.320066,53101739,NA,traffic_signals,66.49,4.77
47.6413568,-122.3190254,53101740,NA,NA,63.46,4.77
47.7109442,-122.3178951,53101808,NA,NA,92.47,4.77
47.7104228,-122.3004953,53101811,NA,traffic_signals,53.22,4.77
47.710214,-122.2920418,53101822,NA,NA,24.95,4.77
47.7101836,-122.290702,53101824,NA,NA,24.39,4.77
47.7101523,-122.2880561,53101827,NA,NA,30.09,4.77
47.7101162,-122.2853524,53101831,NA,NA,46.85,4.77
47.7101636,-122.2835573,53101832,NA,NA,59.1,4.77
47.7104147,-122.2823542,53101834,NA,NA,66.92,4.77
47.710926,-122.2799405,53101837,NA,NA,52.89,4.77
47.7115987,-122.2775713,53101877,NA,NA,22.53,76.35
47.7099582,-122.2978297,53101888,NA,NA,37.87,4.77
47.7101771,-122.2948259,53101890,NA,NA,25.31,4.77
47.7105969,-122.3163632,53101891,NA,NA,87.53,4.77
47.7105752,-122.315172,53101892,NA,NA,87.85,4.77
47.7106068,-122.3174057,53101893,NA,NA,89.82,4.77
47.7105843,-122.3164719,53101894,NA,NA,87.27,4.77
47.7103628,-122.3151723,53101897,NA,NA,87.44,4.77
47.7103456,-122.3124377,53101898,NA,NA,93.94,4.77
47.7102853,-122.3025162,53101905,NA,NA,71.97,4.77
47.5137162,-122.374194,53102100,NA,NA,113.06,4.77
47.5137182,-122.3752889,53102101,NA,NA,116.13,4.77
47.5137182,-122.3763737,53102102,NA,NA,119.44,4.77
47.5137341,-122.3791193,53102106,NA,NA,122.32,4.77
47.5137643,-122.3818737,53102107,NA,NA,126.43,4.77
47.5137634,-122.3832249,53102108,NA,NA,123.35,4.77
47.5137685,-122.3846092,53102110,NA,NA,117.79,4.77
47.5137753,-122.3859928,53102111,NA,NA,112.36,4.77
47.5137914,-122.3873634,53102112,NA,NA,111.15,4.77
47.5138026,-122.3886046,53102114,NA,NA,107.13,76.35
47.5138187,-122.389917,53102116,NA,NA,101.58,76.35
47.5139026,-122.3369656,53102127,NA,NA,114.35,4.77
47.5137062,-122.3718425,53102148,NA,NA,86.78,4.77
47.5797167,-122.2869099,53102260,NA,NA,54.51,76.35
47.5771334,-122.2854623,53102263,NA,NA,45.96,76.35
47.5761857,-122.2848108,53102265,NA,NA,45.02,76.35
47.7019052,-122.2789411,53102267,NA,NA,24.16,4.77
47.7024844,-122.2782953,53102281,NA,NA,32.7,4.77
47.601667,-122.2889974,53102366,NA,NA,37.85,4.77
47.7070938,-122.3661336,53102382,NA,NA,73.34,4.77
47.707087,-122.3666956,53102383,NA,turning_circle,72.45,4.77
47.6197152,-122.3397892,53102405,NA,NA,20.5,4.77
47.6208776,-122.3397788,53102406,NA,traffic_signals,18.59,4.77
47.6220513,-122.3397676,53102408,NA,traffic_signals,16.73,4.77
47.6232147,-122.3397564,53102410,NA,traffic_signals,14.7,4.77
47.6703143,-122.2950528,53102728,NA,NA,65.53,4.77
47.6703139,-122.29383,53102730,NA,NA,74,4.77
47.6703135,-122.292609,53102731,NA,NA,79.55,4.77
47.6703142,-122.291437,53102733,NA,NA,79.83,4.77
47.6703142,-122.290236,53102735,NA,NA,76.55,4.77
47.6703141,-122.289136,53102737,NA,NA,66.57,4.77
47.6703177,-122.287994,53102739,NA,NA,58.54,4.77
47.6703184,-122.2868892,53102740,NA,NA,49.78,4.77
47.670315,-122.2857777,53102742,NA,NA,41.11,4.77
47.6703145,-122.2848554,53102744,NA,NA,41.54,4.77
47.6703147,-122.2821443,53102745,NA,NA,46.09,4.77
47.6703139,-122.279458,53102746,NA,NA,46.63,4.77
47.6700798,-122.3201123,53102768,NA,NA,58.87,4.77
47.6700581,-122.3173656,53102770,NA,NA,60.11,4.77
47.6699732,-122.266936,53102772,NA,NA,39.41,4.77
47.6699706,-122.2655833,53102774,NA,NA,47.81,4.77
47.6699687,-122.2645491,53102776,NA,NA,52.36,4.77
47.6699274,-122.2634215,53102779,NA,NA,59.36,4.77
47.6699358,-122.2621082,53102781,NA,NA,66.35,4.77
47.6699431,-122.26097,53102782,NA,NA,64.6,4.77
47.6699525,-122.2595293,53102783,NA,NA,54.54,4.77
47.6699918,-122.2995644,53102816,NA,NA,40.82,4.77
47.6699855,-122.2985237,53102817,NA,NA,43.91,4.77
47.6700993,-122.3282487,53102836,NA,NA,89.02,4.77
47.6700988,-122.3255545,53102837,NA,NA,89.85,4.77
47.6969116,-122.3499743,53102839,NA,NA,103.67,4.77
47.696903,-122.3472844,53102841,NA,NA,97.34,4.77
47.6970963,-122.3446005,53102845,NA,NA,95.69,4.77
47.6970859,-122.3419035,53102846,NA,NA,92.44,4.77
47.6657148,-122.3544361,53102994,NA,NA,109.24,4.77
47.6663939,-122.3544309,53102996,NA,NA,109.76,4.77
47.6670804,-122.3544257,53102998,NA,crossing,110.26,4.77
47.6677496,-122.3544218,53102999,NA,NA,110.78,4.77
47.6684411,-122.3544152,53103002,NA,traffic_signals,111.26,4.77
47.6697985,-122.3544063,53103005,NA,NA,109.77,4.77
47.6711546,-122.3544,53103008,NA,NA,108.84,4.77
47.6717601,-122.3543979,53103011,NA,NA,108.59,4.77
47.6718358,-122.3543976,53103013,NA,NA,108.56,4.77
47.6724787,-122.3543961,53103014,NA,traffic_signals,108.33,4.77
47.6738807,-122.3543818,53103016,NA,NA,106.82,4.77
47.6752272,-122.3543677,53103021,NA,NA,104.34,4.77
47.6776536,-122.3546188,53103049,NA,NA,99.69,4.77
47.6778752,-122.3551516,53103054,NA,NA,100.04,4.77
47.662129,-122.3539991,53103058,NA,traffic_signals,101.3,4.77
47.6635895,-122.3539852,53103061,NA,NA,105.45,4.77
47.6642968,-122.3539784,53103062,NA,NA,106.87,4.77
47.7234301,-122.3718,53103100,NA,NA,74.62,9.54
47.5449297,-122.2601623,53103108,NA,NA,19.6,76.35
47.6449951,-122.409635,53103297,NA,NA,104.5,4.77
47.6467974,-122.4095856,53103298,NA,NA,107.67,4.77
47.6486302,-122.4095731,53103299,NA,NA,105.72,4.77
47.6518388,-122.4103314,53103300,NA,NA,96.48,9.54
47.6540965,-122.4110393,53103301,NA,NA,101.44,9.54
47.6295752,-122.3566387,53103371,NA,traffic_signals,106.21,4.77
47.6295714,-122.3579097,53103372,NA,NA,104.01,4.77
47.6295724,-122.359207,53103373,NA,NA,103.31,4.77
47.6295948,-122.3631102,53103375,NA,NA,106.18,4.77
47.6295954,-122.3644373,53103377,NA,NA,107.33,4.77
47.6296148,-122.3657036,53103379,NA,NA,105.91,4.77
47.6296274,-122.3664852,53103380,NA,NA,105.26,9.54
47.630147,-122.3691561,53103383,NA,NA,68.7,9.54
47.5698219,-122.3213341,53103398,NA,NA,5.99,4.77
47.5689817,-122.3212705,53103400,NA,NA,8.4,4.77
47.5661938,-122.3213731,53103402,NA,NA,8.3,4.77
47.7128594,-122.3595653,53103602,NA,NA,113.71,4.77
47.7141821,-122.3595552,53103604,NA,NA,117.22,4.77
47.7159845,-122.3595659,53103610,NA,NA,119.21,4.77
47.7178046,-122.3595874,53103614,NA,NA,122.96,4.77
47.7196246,-122.3596006,53103618,NA,NA,128.09,4.77
47.723245,-122.3595978,53103621,NA,NA,136.16,4.77
47.7242113,-122.3595858,53103624,NA,NA,137.21,4.77
47.7112427,-122.3586509,53103634,NA,NA,109.93,4.77
47.7123548,-122.3593133,53103638,NA,NA,111.27,4.77
47.7051229,-122.3594372,53103642,NA,NA,92.45,4.77
47.7069294,-122.3594625,53103644,NA,NA,99.26,4.77
47.7087277,-122.3594876,53103646,NA,NA,105.39,4.77
47.6686787,-122.3589716,53103655,NA,NA,67.05,4.77
47.6743515,-122.3595026,53103660,NA,NA,72.02,4.77
47.6759824,-122.3594693,53103661,NA,NA,71.18,4.77
47.6795657,-122.3594446,53103665,NA,NA,78.46,4.77
47.6807118,-122.3594358,53103666,NA,NA,87.6,4.77
47.6817722,-122.3594422,53103667,NA,NA,86.21,4.77
47.6673333,-122.3592843,53103669,NA,NA,72.93,4.77
47.6924463,-122.3593541,53103674,NA,NA,76.18,4.77
47.6942375,-122.3593723,53103677,NA,NA,74.19,4.77
47.69785,-122.3593637,53103680,NA,NA,82.33,4.77
47.699656,-122.3593927,53103681,NA,NA,83.53,4.77
47.7014803,-122.3594348,53103683,NA,NA,86.13,4.77
47.6668426,-122.3581707,53103686,NA,NA,71.64,4.77
47.6672646,-122.3583906,53103687,NA,NA,73.39,4.77
47.6532541,-122.3589373,53103692,NA,NA,11.9,4.77
47.6548604,-122.3590558,53103697,NA,NA,28.18,4.77
47.6555717,-122.3590358,53103699,NA,NA,33.18,4.77
47.6563326,-122.3590267,53103701,NA,NA,35.44,4.77
47.6564697,-122.3590786,53103702,NA,NA,35.28,4.77
47.6577486,-122.358413,53103703,NA,NA,49.52,4.77
47.6589476,-122.3583865,53103704,NA,NA,43.26,4.77
47.6614921,-122.3583656,53103708,NA,NA,54.53,4.77
47.6635954,-122.358805,53103710,NA,NA,71.87,4.77
47.6650296,-122.3588201,53103711,NA,NA,76.17,4.77
47.6657784,-122.3587369,53103713,NA,NA,80.19,4.77
47.6668506,-122.3587316,53103715,NA,NA,67.93,4.77
47.7287289,-122.3595757,53103717,NA,NA,146.33,4.77
47.7304979,-122.3595777,53103718,NA,NA,147.85,4.77
47.7323283,-122.3595797,53103720,NA,NA,147.1,4.77
47.7268088,-122.3595889,53103730,NA,NA,143.19,4.77
47.6614885,-122.3590331,53103747,NA,NA,49.51,4.77
47.6623679,-122.359022,53103748,NA,NA,56.17,4.77
47.6631898,-122.3590119,53103749,NA,NA,59.02,4.77
47.5595253,-122.2974141,53103805,NA,NA,102.66,4.77
47.6311137,-122.3690909,53103927,NA,NA,76.91,9.54
47.6323067,-122.369101,53103930,NA,NA,85.42,9.54
47.6335191,-122.3691426,53103931,NA,NA,92.24,9.54
47.6347489,-122.3691366,53103932,NA,NA,98.24,9.54
47.6359313,-122.3690248,53103933,NA,NA,85.7,9.54
47.6377649,-122.3689984,53103934,NA,NA,98.74,4.77
47.6395807,-122.3689672,53103935,NA,NA,100.25,4.77
47.6407418,-122.368941,53103937,NA,NA,99.84,4.77
47.6432094,-122.3688917,53103940,NA,NA,97.83,4.77
47.6435553,-122.3688825,53103942,NA,NA,97.54,4.77
47.6450131,-122.3693782,53103944,NA,NA,96.25,4.77
47.6468453,-122.3695077,53103947,NA,NA,88.12,4.77
47.650688,-122.3688559,53103949,NA,NA,52.49,4.77
47.652029,-122.3688837,53103951,NA,NA,42.89,4.77
47.6323238,-122.3119224,53103969,NA,NA,120.03,4.77
47.6323221,-122.3112347,53103970,NA,NA,113.25,4.77
47.6323204,-122.3105494,53103972,NA,NA,109.27,4.77
47.6323188,-122.3098995,53103974,NA,NA,105.4,4.77
47.6323155,-122.3085712,53103976,NA,NA,100.04,4.77
47.6323646,-122.3072538,53103977,NA,stop,95.51,4.77
47.632311,-122.3059856,53103979,NA,NA,98.99,4.77
47.6323059,-122.3047166,53103981,NA,NA,95.81,4.77
47.632303,-122.3035176,53103984,NA,NA,87.68,4.77
47.6322902,-122.3016337,53103988,NA,NA,60.06,4.77
47.6322783,-122.3003115,53103989,NA,NA,42.3,4.77
47.6322755,-122.2996582,53103990,NA,NA,38.13,4.77
47.6322079,-122.2991622,53103991,NA,NA,36.62,4.77
47.6327227,-122.3259396,53103995,NA,NA,11.08,76.35
47.6322719,-122.3260839,53103997,NA,traffic_signals,11.44,76.35
47.6321652,-122.2840741,53104006,NA,NA,37.96,9.54
47.6321782,-122.2833654,53104008,NA,NA,34.43,9.54
47.632155,-122.2813248,53104010,NA,NA,17.56,9.54
47.6321542,-122.2799395,53104011,NA,NA,12.2,9.54
47.6321409,-122.2785805,53104013,NA,NA,10.2,9.54
47.632307,-122.320184,53104015,NA,traffic_signals,108.16,4.77
47.6323003,-122.3187858,53104018,NA,NA,112.3,4.77
47.7304979,-122.3609174,53104439,NA,NA,145.93,4.77
47.5373661,-122.3686586,53104446,NA,NA,117.26,4.77
47.5355436,-122.368472,53104447,NA,NA,116.43,4.77
47.5337179,-122.368515,53104448,NA,NA,115.57,4.77
47.5318847,-122.3685435,53104450,NA,NA,111.34,4.77
47.5282745,-122.3685738,53104452,NA,NA,100.28,4.77
47.5174075,-122.3686439,53104484,NA,NA,86.8,4.77
47.5676195,-122.3681005,53104532,NA,NA,11.28,9.54
47.5668966,-122.3681173,53104534,NA,NA,14.19,9.54
47.5654536,-122.3681606,53104538,NA,NA,14.19,9.54
47.5536983,-122.3547793,53104596,NA,NA,90.87,4.77
47.5519039,-122.3548108,53104598,NA,NA,93.26,4.77
47.5447427,-122.3548007,53104603,NA,NA,83.37,4.77
47.5428688,-122.3549123,53104604,NA,NA,81.02,4.77
47.5391098,-122.3550037,53104608,NA,NA,79.2,4.77
47.5382192,-122.3549983,53104610,NA,NA,78.53,4.77
47.5373102,-122.3550039,53104612,NA,NA,86.27,4.77
47.5355042,-122.3550351,53104614,NA,NA,95.07,4.77
47.5345566,-122.3550625,53104616,NA,traffic_signals,97.03,4.77
47.5336635,-122.3550674,53104618,NA,traffic_signals,98.81,4.77
47.531867,-122.3550408,53104619,NA,NA,103.84,4.77
47.5282841,-122.3550541,53104623,NA,NA,114.88,4.77
47.5274495,-122.3550541,53104624,NA,NA,117.55,4.77
47.5265106,-122.3550541,53104625,NA,NA,118.15,4.77
47.5256181,-122.3550713,53104628,NA,NA,119.47,4.77
47.5247024,-122.3550884,53104631,NA,NA,119.27,4.77
47.5228737,-122.355113,53104632,NA,NA,118.73,4.77
47.5210358,-122.3551324,53104633,NA,NA,118.13,4.77
47.519196,-122.3551228,53104635,NA,NA,117.44,4.77
47.583151,-122.3546244,53104699,NA,NA,3.87,76.35
47.5615177,-122.3547773,53104761,NA,NA,53.31,4.77
47.5612008,-122.3547739,53104762,NA,NA,52.11,4.77
47.5673489,-122.3545552,53104776,NA,NA,4.92,4.77
47.5825022,-122.3775977,53104954,NA,NA,95.8,76.35
47.5825184,-122.379109,53104955,NA,NA,99.41,9.54
47.6431621,-122.3011918,53105774,NA,NA,14.55,4.77
47.6712083,-122.2794634,53105798,NA,NA,52.72,4.77
47.6698949,-122.2763221,53105800,NA,NA,55,4.77
47.6699634,-122.2746292,53105801,NA,NA,64.25,4.77
47.6721255,-122.2727481,53105802,NA,NA,59.65,4.77
47.6623828,-122.3608166,53105920,NA,NA,39.48,4.77
47.6621913,-122.3661846,53105924,NA,NA,12.3,4.77
47.6621955,-122.3678725,53105926,NA,NA,10.52,4.77
47.6621947,-122.3686246,53105928,NA,NA,9.74,4.77
47.6621897,-122.3707467,53105930,NA,traffic_signals,9.15,4.77
47.6622018,-122.377849,53105937,NA,NA,8.59,4.77
47.5283062,-122.3532964,53106005,NA,NA,121.52,4.77
47.5283047,-122.353934,53106007,NA,NA,117.45,4.77
47.5282825,-122.3577948,53106010,NA,NA,107.07,4.77
47.5282817,-122.3591251,53106012,NA,NA,107.48,4.77
47.5282809,-122.3604557,53106014,NA,traffic_signals,95.32,4.77
47.5282867,-122.3618204,53106016,NA,NA,91.69,4.77
47.5282904,-122.3631843,53106017,NA,NA,86.43,4.77
47.5282799,-122.3645155,53106019,NA,NA,86.73,4.77
47.5282693,-122.3658545,53106020,NA,NA,92.28,4.77
47.5282707,-122.367185,53106022,NA,NA,99.62,4.77
47.5282782,-122.3699243,53106024,NA,NA,106.63,4.77
47.528277,-122.371266,53106026,NA,NA,111.7,4.77
47.5282803,-122.3726016,53106028,NA,NA,112.38,4.77
47.5282848,-122.3753116,53106032,NA,NA,120.61,4.77
47.5282873,-122.3766289,53106034,NA,traffic_signals,114.03,4.77
47.5283307,-122.378385,53106036,NA,NA,117.72,4.77
47.5283567,-122.3793457,53106038,NA,NA,127.37,4.77
47.5284182,-122.3820316,53106040,NA,NA,130.12,4.77
47.5284329,-122.3828861,53106042,NA,NA,128.68,4.77
47.5284759,-122.3847031,53106044,NA,NA,118.7,4.77
47.5285066,-122.3860509,53106046,NA,NA,109.27,4.77
47.5285435,-122.3874169,53106049,NA,stop,103.16,4.77
47.5282986,-122.3437405,53106056,NA,NA,132.21,4.77
47.5283013,-122.3442092,53106058,NA,NA,131.31,4.77
47.5283089,-122.3455194,53106060,NA,NA,130.86,4.77
47.528316,-122.3467616,53106062,NA,NA,125.91,4.77
47.5283309,-122.3493369,53106064,NA,NA,133.04,4.77
47.5283382,-122.350606,53106066,NA,NA,131.99,4.77
47.5283236,-122.3517,53106067,NA,NA,135.31,4.77
47.5283294,-122.3528243,53106069,NA,NA,130.24,4.77
47.5285839,-122.3927161,53106074,NA,NA,29.71,9.54
47.5337328,-122.3717828,53106233,NA,NA,130.64,4.77
47.5318983,-122.3718147,53106234,NA,NA,127.36,4.77
47.6569445,-122.3608166,53106425,NA,NA,18.68,4.77
47.6569308,-122.362761,53106426,NA,NA,13,4.77
47.6569261,-122.3635908,53106427,NA,NA,12.1,4.77
47.6563484,-122.3575808,53106432,NA,NA,51.23,4.77
47.6563518,-122.360831,53106434,NA,NA,15.4,4.77
47.7034782,-122.3819256,53106588,NA,NA,60.67,76.35
47.6323232,-122.390902,53106852,NA,NA,49.69,76.35
47.5264638,-122.3454989,53106912,NA,NA,130.63,4.77
47.5209726,-122.3454344,53106921,NA,NA,126.87,4.77
47.5191498,-122.3453915,53106922,NA,NA,127.67,4.77
47.6016911,-122.3128616,53107154,NA,NA,67.83,4.77
47.6026963,-122.3128549,53107156,NA,NA,70.72,4.77
47.6035219,-122.3128494,53107157,NA,NA,73.67,4.77
47.6043458,-122.3128439,53107159,NA,NA,78.27,4.77
47.6061924,-122.3128316,53107161,NA,NA,88.67,4.77
47.6092138,-122.3128115,53107165,NA,NA,99.11,4.77
47.6103833,-122.3128037,53107166,NA,NA,103.82,4.77
47.6115547,-122.3127959,53107168,NA,NA,106.92,4.77
47.6145009,-122.3127763,53107175,NA,NA,116.6,4.77
47.615289,-122.3127901,53107176,NA,stop,118.43,4.77
47.6176244,-122.3127821,53107178,NA,NA,123,4.77
47.6185265,-122.3127583,53107180,NA,traffic_signals,124.75,4.77
47.6340072,-122.3507468,53107181,NA,NA,135.9,4.77
47.63486,-122.350751,53107182,NA,NA,131.45,4.77
47.6357198,-122.3507384,53107183,NA,NA,126.63,4.77
47.6365666,-122.350728,53107184,NA,NA,118.71,4.77
47.6374141,-122.3507398,53107186,NA,NA,117.18,4.77
47.638265,-122.3507291,53107188,NA,NA,116.58,4.77
47.6390887,-122.3507134,53107189,NA,NA,113.9,4.77
47.6399395,-122.3507154,53107190,NA,NA,111.07,4.77
47.6408066,-122.3507304,53107193,NA,NA,106.4,4.77
47.6414622,-122.3506749,53107195,NA,NA,98.94,4.77
47.6421636,-122.3505542,53107199,NA,NA,89.68,4.77
47.6456012,-122.3505212,53107217,NA,NA,33.16,4.77
47.6427019,-122.3505496,53107219,NA,NA,78.64,4.77
47.6432068,-122.3505646,53107221,NA,NA,70.04,4.77
47.6254198,-122.3501743,53107226,NA,NA,32.43,4.77
47.6271703,-122.3501832,53107229,NA,NA,45.27,4.77
47.6314147,-122.3502122,53107232,NA,NA,123.22,4.77
47.6277737,-122.3501722,53107235,NA,NA,64.35,4.77
47.62812,-122.350138,53107236,NA,NA,72.16,4.77
47.6289299,-122.3501389,53107238,NA,NA,86.54,4.77
47.6297492,-122.3501454,53107240,NA,NA,102.45,4.77
47.7330598,-122.2992471,53107366,NA,NA,78.73,76.35
47.7330656,-122.298363,53107369,NA,NA,75.93,76.35
47.618554,-122.3423963,53107464,NA,traffic_signals,33.81,4.77
47.6197321,-122.3423798,53107466,NA,NA,29.96,4.77
47.6208916,-122.3423661,53107468,NA,NA,26.19,4.77
47.6220684,-122.3423583,53107469,NA,traffic_signals,22.31,4.77
47.625411,-122.3423515,53107474,NA,traffic_signals,17.62,4.77
47.6271456,-122.3423243,53107475,NA,NA,18.18,76.35
47.6297462,-122.3423074,53107477,NA,NA,19.17,76.35
47.6305976,-122.3422983,53107478,NA,NA,19.61,76.35
47.6339648,-122.3422735,53107480,NA,NA,30.81,76.35
47.6366576,-122.3427757,53107481,NA,NA,40.13,76.35
47.6376227,-122.3433376,53107482,NA,NA,43.57,76.35
47.6395811,-122.3441842,53107484,NA,NA,46.66,4.77
47.6409111,-122.3445834,53107485,NA,NA,47.38,4.77
47.683957,-122.3121088,53107670,NA,NA,106.77,4.77
47.6839514,-122.3094876,53107672,NA,NA,102.4,4.77
47.6835659,-122.3255827,53107674,NA,NA,74.21,4.77
47.6838762,-122.3215114,53107708,NA,NA,87.68,4.77
47.683883,-122.3202024,53107710,NA,NA,94.18,4.77
47.6832295,-122.3206506,53107918,NA,NA,89.62,4.77
47.5143042,-122.2737937,53108086,NA,NA,46.56,4.77
47.5142612,-122.2700379,53108087,NA,NA,44.08,4.77
47.6671237,-122.2985235,53108134,NA,NA,24.39,4.77
47.6671205,-122.2967346,53108135,NA,NA,30.35,4.77
47.6671378,-122.2956188,53108136,NA,NA,38.39,4.77
47.667136,-122.3211263,53108149,NA,NA,66.94,4.77
47.6671342,-122.3206874,53108150,NA,NA,67.85,4.77
47.6671248,-122.3184234,53108152,NA,NA,66.37,4.77
47.6671146,-122.3173786,53108154,NA,NA,62.9,4.77
47.667134,-122.3034119,53108157,NA,NA,19.59,4.77
47.667177,-122.3278909,53108206,NA,NA,87.15,4.77
47.6671531,-122.3255871,53108207,NA,NA,91.53,4.77
47.7047702,-122.2895091,53108305,NA,NA,21.2,4.77
47.703906,-122.289499,53108312,NA,NA,30.47,4.77
47.6757884,-122.2889378,53108315,NA,NA,82.03,4.77
47.677595,-122.2892662,53108316,NA,NA,86.9,4.77
47.6794025,-122.2893087,53108317,NA,NA,90.44,4.77
47.6803851,-122.2893544,53108318,NA,NA,89.48,4.77
47.7110431,-122.2893359,53108331,NA,NA,26.6,4.77
47.7119351,-122.28930510000001,53108332,NA,NA,31.23,4.77
47.715504,-122.2892976,53108333,NA,NA,53.23,4.77
47.7173262,-122.2893013,53108334,NA,NA,56.64,4.77
47.719245,-122.2893278,53108336,NA,NA,64.04,4.77
47.7264427,-122.2895913,53108338,NA,NA,85.6,4.77
47.728287,-122.2896245,53108339,NA,NA,88.44,4.77
47.7301048,-122.289661,53108340,NA,NA,89.34,4.77
47.731937,-122.2897252,53108341,NA,NA,88.76,4.77
47.6584215,-122.2892897,53108344,NA,NA,13.3,76.35
47.6591532,-122.2892731,53108345,NA,NA,16.63,4.77
47.6598409,-122.2892575,53108347,NA,NA,21.74,4.77
47.6605315,-122.2892419,53108348,NA,NA,23.54,4.77
47.7011032,-122.2893545,53108349,NA,NA,54.04,4.77
47.7029563,-122.2894296,53108352,NA,NA,38.33,4.77
47.7035442,-122.2894621,53108354,NA,NA,31.61,4.77
47.7083441,-122.2893859,53108357,NA,NA,19.11,4.77
47.7095803,-122.2893764,53108358,NA,NA,21.54,4.77
47.6615253,-122.2892277,53108362,NA,NA,28.4,4.77
47.6625978,-122.2892317,53108364,NA,NA,36.23,4.77
47.6648916,-122.289246,53108366,NA,NA,46.11,4.77
47.6685145,-122.2891018,53108368,NA,NA,60.14,4.77
47.6721493,-122.2891354,53108371,NA,NA,73.79,4.77
47.6739663,-122.2891361,53108373,NA,NA,78.94,4.77
47.6757883,-122.2891754,53108374,NA,NA,82.87,4.77
47.6830423,-122.289418,53108376,NA,NA,87.52,4.77
47.689509,-122.2894186,53108381,NA,NA,92.27,4.77
47.6901898,-122.2892067,53108382,NA,NA,91.6,4.77
47.7188568,-122.3035641,53108416,NA,NA,57.2,4.77
47.7193401,-122.303834,53108418,NA,NA,59.94,4.77
47.6659111,-122.3019162,53108420,NA,NA,14.09,4.77
47.6679925,-122.3019141,53108421,NA,NA,20.43,4.77
47.7175236,-122.3032828,53108422,NA,NA,65.31,4.77
